 ,Area,Mean,Min,Max
1147,0.001,255,255,255
1148,0.002,255,255,255
1149,0.002,255,255,255
1150,0.003,255,255,255
1151,0.002,255,255,255
1152,0.001,255,255,255
1153,0.004,255,255,255
1154,0.003,255,255,255
1155,0.002,255,255,255
1156,0.003,255,255,255
1157,0.002,255,255,255
1158,0.003,255,255,255
1159,0.002,255,255,255
1160,0.002,255,255,255
1161,0.002,255,255,255
1162,0.002,255,255,255
1163,0.003,255,255,255
1164,0.001,255,255,255
1165,0.003,255,255,255
1166,0.002,255,255,255
1167,0.002,255,255,255
1168,0.001,255,255,255
1169,0.001,255,255,255
1170,0.003,255,255,255
1171,0.002,255,255,255
1172,0.002,255,255,255
1173,0.003,255,255,255
1174,0.002,255,255,255
1175,0.002,255,255,255
1176,0.002,255,255,255
1177,0.002,255,255,255
1178,0.001,255,255,255
1179,0.002,255,255,255
1180,0.002,255,255,255
1181,0.001,255,255,255
1182,0.002,255,255,255
1183,0.002,255,255,255
1184,0.003,255,255,255
1185,0.002,255,255,255
1186,0.001,255,255,255
1187,0.003,255,255,255
1188,0.001,255,255,255
1189,0.002,255,255,255
1190,0.002,255,255,255
1191,0.002,255,255,255
1192,0.002,255,255,255
1193,0.004,255,255,255
1194,0.002,255,255,255
1195,0.002,255,255,255
1196,0.002,255,255,255
1197,0.002,255,255,255
1198,0.003,255,255,255
1199,0.003,255,255,255
1200,0.001,255,255,255
1201,0.002,255,255,255
1202,0.002,255,255,255
1203,0.002,255,255,255
1204,0.001,255,255,255
1205,0.004,255,255,255
1206,0.003,255,255,255
1207,0.003,255,255,255
1208,0.003,255,255,255
1209,0.003,255,255,255
1210,0.002,255,255,255
1211,0.002,255,255,255
1212,0.002,255,255,255
1213,0.002,255,255,255
1214,0.003,255,255,255
1215,0.001,255,255,255
1216,0.003,255,255,255
1217,0.001,255,255,255
1218,0.002,255,255,255
1219,0.002,255,255,255
1220,0.002,255,255,255
1221,0.002,255,255,255
1222,0.004,255,255,255
1223,0.002,255,255,255
1224,0.003,255,255,255
1225,0.002,255,255,255
1226,0.002,255,255,255
1227,0.001,255,255,255
1228,0.002,255,255,255
1229,0.002,255,255,255
1230,0.002,255,255,255
1231,0.001,255,255,255
1232,0.002,255,255,255
1233,0.002,255,255,255
1234,0.001,255,255,255
1235,0.002,255,255,255
1236,0.002,255,255,255
1237,0.003,255,255,255
1238,0.002,255,255,255
1239,0.001,255,255,255
1240,0.002,255,255,255
1241,0.002,255,255,255
1242,0.002,255,255,255
1243,0.002,255,255,255
1244,0.004,255,255,255
1245,0.002,255,255,255
1246,0.002,255,255,255
1247,0.002,255,255,255
1248,0.003,255,255,255
1249,0.003,255,255,255
1250,0.002,255,255,255
1251,0.001,255,255,255
1252,0.002,255,255,255
1253,0.002,255,255,255
1254,0.002,255,255,255
1255,0.004,255,255,255
1256,0.003,255,255,255
1257,0.001,255,255,255
1258,0.003,255,255,255
1259,0.003,255,255,255
1260,0.001,255,255,255
1261,0.003,255,255,255
1262,0.002,255,255,255
1263,0.002,255,255,255
1264,0.002,255,255,255
1265,0.002,255,255,255
1266,0.003,255,255,255
1267,0.001,255,255,255
1268,0.003,255,255,255
1269,0.002,255,255,255
1270,0.002,255,255,255
1271,0.002,255,255,255
1272,0.001,255,255,255
1273,0.003,255,255,255
1274,0.001,255,255,255
1275,0.004,255,255,255
1276,0.002,255,255,255
1277,0.003,255,255,255
1278,0.002,255,255,255
1279,0.001,255,255,255
1280,0.001,255,255,255
1281,0.002,255,255,255
1282,0.002,255,255,255
1283,0.001,255,255,255
1284,0.002,255,255,255
1285,0.002,255,255,255
1286,0.001,255,255,255
1287,0.002,255,255,255
1288,0.002,255,255,255
1289,0.003,255,255,255
1290,0.002,255,255,255
1291,0.001,255,255,255
1292,0.002,255,255,255
1293,0.002,255,255,255
1294,0.002,255,255,255
1295,0.002,255,255,255
1296,0.002,255,255,255
1297,0.004,255,255,255
1298,0.002,255,255,255
1299,0.002,255,255,255
1300,0.002,255,255,255
1301,0.002,255,255,255
1302,0.003,255,255,255
1303,0.003,255,255,255
1304,0.003,255,255,255
1305,0.002,255,255,255
1306,0.002,255,255,255
1307,0.002,255,255,255
1308,0.003,255,255,255
1309,0.001,255,255,255
1310,0.002,255,255,255
1311,0.005,255,255,255
1312,0.003,255,255,255
1313,0.003,255,255,255
1314,0.003,255,255,255
1315,0.001,255,255,255
1316,0.003,255,255,255
1317,0.002,255,255,255
1318,0.002,255,255,255
1319,0.002,255,255,255
1320,0.002,255,255,255
1321,0.003,255,255,255
1322,0.001,255,255,255
1323,0.003,255,255,255
1324,0.002,255,255,255
1325,0.002,255,255,255
1326,0.002,255,255,255
1327,0.003,255,255,255
1328,0.002,255,255,255
1329,0.004,255,255,255
1330,0.002,255,255,255
1331,0.002,255,255,255
1332,0.003,255,255,255
1333,0.003,255,255,255
1334,0.001,255,255,255
1335,0.002,255,255,255
1336,0.002,255,255,255
1337,0.001,255,255,255
1338,0.002,255,255,255
1339,0.003,255,255,255
1340,0.001,255,255,255
1341,0.003,255,255,255
1342,0.002,255,255,255
1343,0.003,255,255,255
1344,0.002,255,255,255
1345,0.001,255,255,255
1346,0.003,255,255,255
1347,0.002,255,255,255
1348,0.002,255,255,255
1349,0.002,255,255,255
1350,0.002,255,255,255
1351,0.001,255,255,255
1352,0.004,255,255,255
1353,0.002,255,255,255
1354,0.002,255,255,255
1355,0.002,255,255,255
1356,0.003,255,255,255
1357,0.003,255,255,255
1358,0.003,255,255,255
1359,0.002,255,255,255
1360,0.002,255,255,255
1361,0.003,255,255,255
1362,0.002,255,255,255
1363,0.003,255,255,255
1364,0.001,255,255,255
1365,0.002,255,255,255
1366,0.005,255,255,255
1367,0.003,255,255,255
1368,0.001,255,255,255
1369,0.003,255,255,255
1370,0.001,255,255,255
1371,0.003,255,255,255
1372,0.001,255,255,255
1373,0.002,255,255,255
1374,0.002,255,255,255
1375,0.002,255,255,255
1376,0.002,255,255,255
1377,0.003,255,255,255
1378,0.001,255,255,255
1379,0.003,255,255,255
1380,0.002,255,255,255
1381,0.002,255,255,255
1382,0.002,255,255,255
1383,0.003,255,255,255
1384,0.002,255,255,255
1385,0.002,255,255,255
1386,0.003,255,255,255
1387,0.003,255,255,255
1388,0.003,255,255,255
1389,0.001,255,255,255
1390,0.001,255,255,255
1391,0.002,255,255,255
1392,0.002,255,255,255
1393,0.001,255,255,255
1394,0.002,255,255,255
1395,0.002,255,255,255
1396,0.001,255,255,255
1397,0.003,255,255,255
1398,0.002,255,255,255
1399,0.003,255,255,255
1400,0.002,255,255,255
1401,0.003,255,255,255
1402,0.002,255,255,255
1403,0.002,255,255,255
1404,0.002,255,255,255
1405,0.002,255,255,255
1406,0.005,255,255,255
1407,0.002,255,255,255
1408,0.002,255,255,255
1409,0.002,255,255,255
1410,0.002,255,255,255
1411,0.004,255,255,255
1412,0.003,255,255,255
1413,0.003,255,255,255
1414,0.002,255,255,255
1415,0.003,255,255,255
1416,0.002,255,255,255
1417,0.001,255,255,255
1418,0.003,255,255,255
1419,0.002,255,255,255
1420,0.005,255,255,255
1421,0.004,255,255,255
1422,0.003,255,255,255
1423,0.001,255,255,255
1424,0.003,255,255,255
1425,0.001,255,255,255
1426,0.002,255,255,255
1427,0.002,255,255,255
1428,0.002,255,255,255
1429,0.002,255,255,255
1430,0.003,255,255,255
1431,0.001,255,255,255
1432,0.002,255,255,255
1433,0.003,255,255,255
1434,0.002,255,255,255
1435,0.002,255,255,255
1436,0.002,255,255,255
1437,0.002,255,255,255
1438,0.003,255,255,255
1439,0.002,255,255,255
1440,0.004,255,255,255
1441,0.002,255,255,255
1442,0.003,255,255,255
1443,0.003,255,255,255
1444,0.003,255,255,255
1445,0.001,255,255,255
1446,0.001,255,255,255
1447,0.002,255,255,255
1448,0.002,255,255,255
1449,0.002,255,255,255
1450,0.002,255,255,255
1451,0.002,255,255,255
1452,0.001,255,255,255
1453,0.003,255,255,255
1454,0.002,255,255,255
1455,0.003,255,255,255
1456,0.002,255,255,255
1457,0.001,255,255,255
1458,0.003,255,255,255
1459,0.001,255,255,255
1460,0.002,255,255,255
1461,0.002,255,255,255
1462,0.002,255,255,255
1463,0.002,255,255,255
1464,0.001,255,255,255
1465,0.005,255,255,255
1466,0.001,255,255,255
1467,0.002,255,255,255
1468,0.002,255,255,255
1469,0.002,255,255,255
1470,0.002,255,255,255
1471,0.004,255,255,255
1472,0.003,255,255,255
1473,0.002,255,255,255
1474,0.003,255,255,255
1475,0.002,255,255,255
1476,0.001,255,255,255
1477,0.003,255,255,255
1478,0.002,255,255,255
1479,0.005,255,255,255
1480,0.005,255,255,255
1481,0.003,255,255,255
1482,0.002,255,255,255
1483,0.004,255,255,255
1484,0.001,255,255,255
1485,0.004,255,255,255
1486,0.001,255,255,255
1487,0.003,255,255,255
1488,0.002,255,255,255
1489,0.002,255,255,255
1490,0.002,255,255,255
1491,0.003,255,255,255
1492,0.001,255,255,255
1493,0.001,255,255,255
1494,0.003,255,255,255
1495,0.002,255,255,255
1496,0.002,255,255,255
1497,0.002,255,255,255
1498,0.001,255,255,255
1499,0.003,255,255,255
1500,0.002,255,255,255
1501,0.004,255,255,255
1502,0.002,255,255,255
1503,0.003,255,255,255
1504,0.003,255,255,255
1505,0.003,255,255,255
1506,0.001,255,255,255
1507,0.002,255,255,255
1508,0.002,255,255,255
1509,0.002,255,255,255
1510,0.002,255,255,255
1511,0.003,255,255,255
1512,0.001,255,255,255
1513,0.003,255,255,255
1514,0.002,255,255,255
1515,0.003,255,255,255
1516,0.002,255,255,255
1517,0.001,255,255,255
1518,0.001,255,255,255
1519,0.003,255,255,255
1520,0.002,255,255,255
1521,0.002,255,255,255
1522,0.002,255,255,255
1523,0.002,255,255,255
1524,0.005,255,255,255
1525,0.001,255,255,255
1526,0.002,255,255,255
1527,0.002,255,255,255
1528,0.003,255,255,255
1529,0.003,255,255,255
1530,0.004,255,255,255
1531,0.003,255,255,255
1532,0.003,255,255,255
1533,0.002,255,255,255
1534,0.003,255,255,255
1535,0.002,255,255,255
1536,0.001,255,255,255
1537,0.003,255,255,255
1538,0.002,255,255,255
1539,0.005,255,255,255
1540,0.003,255,255,255
1541,0.002,255,255,255
1542,0.003,255,255,255
1543,0.004,255,255,255
1544,0.002,255,255,255
1545,0.003,255,255,255
1546,0.001,255,255,255
1547,0.003,255,255,255
1548,0.002,255,255,255
1549,0.002,255,255,255
1550,0.003,255,255,255
1551,0.003,255,255,255
1552,0.001,255,255,255
1553,0.001,255,255,255
1554,0.003,255,255,255
1555,0.002,255,255,255
1556,0.001,255,255,255
1557,0.002,255,255,255
1558,0.002,255,255,255
1559,0.001,255,255,255
1560,0.003,255,255,255
1561,0.004,255,255,255
1562,0.002,255,255,255
1563,0.003,255,255,255
1564,0.003,255,255,255
1565,0.003,255,255,255
1566,0.001,255,255,255
1567,0.002,255,255,255
1568,0.002,255,255,255
1569,0.003,255,255,255
1570,0.002,255,255,255
1571,0.002,255,255,255
1572,0.003,255,255,255
1573,0.001,255,255,255
1574,0.003,255,255,255
1575,0.003,255,255,255
1576,0.003,255,255,255
1577,0.002,255,255,255
1578,0.002,255,255,255
1579,0.001,255,255,255
1580,0.001,255,255,255
1581,0.001,255,255,255
1582,0.003,255,255,255
1583,0.001,255,255,255
1584,0.002,255,255,255
1585,0.002,255,255,255
1586,0.002,255,255,255
1587,0.002,255,255,255
1588,0.002,255,255,255
1589,0.005,255,255,255
1590,0.002,255,255,255
1591,0.003,255,255,255
1592,0.002,255,255,255
1593,0.003,255,255,255
1594,0.003,255,255,255
1595,0.003,255,255,255
1596,0.003,255,255,255
1597,0.002,255,255,255
1598,0.003,255,255,255
1599,0.002,255,255,255
1600,0.001,255,255,255
1601,0.003,255,255,255
1602,0.002,255,255,255
1603,0.005,255,255,255
1604,0.004,255,255,255
1605,0.002,255,255,255
1606,0.003,255,255,255
1607,0.003,255,255,255
1608,0.002,255,255,255
1609,0.004,255,255,255
1610,0.003,255,255,255
1611,0.002,255,255,255
1612,0.003,255,255,255
1613,0.002,255,255,255
1614,0.002,255,255,255
1615,0.003,255,255,255
1616,0.003,255,255,255
1617,0.001,255,255,255
1618,0.001,255,255,255
1619,0.001,255,255,255
1620,0.003,255,255,255
1621,0.002,255,255,255
1622,0.002,255,255,255
1623,0.002,255,255,255
1624,0.001,255,255,255
1625,0.001,255,255,255
1626,0.003,255,255,255
1627,0.003,255,255,255
1628,0.004,255,255,255
1629,0.003,255,255,255
1630,0.003,255,255,255
1631,0.003,255,255,255
1632,0.003,255,255,255
1633,0.001,255,255,255
1634,0.002,255,255,255
1635,0.002,255,255,255
1636,0.003,255,255,255
1637,0.001,255,255,255
1638,0.002,255,255,255
1639,0.003,255,255,255
1640,0.001,255,255,255
1641,0.003,255,255,255
1642,0.002,255,255,255
1643,0.003,255,255,255
1644,0.001,255,255,255
1645,0.001,255,255,255
1646,0.001,255,255,255
1647,0.003,255,255,255
1648,0.002,255,255,255
1649,0.002,255,255,255
1650,0.002,255,255,255
1651,0.002,255,255,255
1652,0.005,255,255,255
1653,0.001,255,255,255
1654,0.003,255,255,255
1655,0.003,255,255,255
1656,0.003,255,255,255
1657,0.003,255,255,255
1658,0.004,255,255,255
1659,0.003,255,255,255
1660,0.001,255,255,255
1661,0.003,255,255,255
1662,0.002,255,255,255
1663,0.003,255,255,255
1664,0.003,255,255,255
1665,0.001,255,255,255
1666,0.003,255,255,255
1667,0.002,255,255,255
1668,0.005,255,255,255
1669,0.004,255,255,255
1670,0.001,255,255,255
1671,0.002,255,255,255
1672,0.004,255,255,255
1673,0.002,255,255,255
1674,0.003,255,255,255
1675,0.004,255,255,255
1676,0.002,255,255,255
1677,0.003,255,255,255
1678,0.002,255,255,255
1679,0.002,255,255,255
1680,0.003,255,255,255
1681,0.003,255,255,255
1682,0.001,255,255,255
1683,0.001,255,255,255
1684,0.003,255,255,255
1685,0.002,255,255,255
1686,0.003,255,255,255
1687,0.002,255,255,255
1688,0.002,255,255,255
1689,0.003,255,255,255
1690,0.001,255,255,255
1691,0.004,255,255,255
1692,0.003,255,255,255
1693,0.003,255,255,255
1694,0.003,255,255,255
1695,0.003,255,255,255
1696,0.001,255,255,255
1697,0.002,255,255,255
1698,0.002,255,255,255
1699,0.003,255,255,255
1700,0.002,255,255,255
1701,0.002,255,255,255
1702,0.001,255,255,255
1703,0.003,255,255,255
1704,0.002,255,255,255
1705,0.003,255,255,255
1706,0.001,255,255,255
1707,0.002,255,255,255
1708,0.001,255,255,255
1709,0.001,255,255,255
1710,0.002,255,255,255
1711,0.003,255,255,255
1712,0.002,255,255,255
1713,0.002,255,255,255
1714,0.002,255,255,255
1715,0.002,255,255,255
1716,0.002,255,255,255
1717,0.005,255,255,255
1718,0.002,255,255,255
1719,0.003,255,255,255
1720,0.003,255,255,255
1721,0.003,255,255,255
1722,0.003,255,255,255
1723,0.004,255,255,255
1724,0.003,255,255,255
1725,0.003,255,255,255
1726,0.002,255,255,255
1727,0.003,255,255,255
1728,0.003,255,255,255
1729,0.002,255,255,255
1730,0.003,255,255,255
1731,0.003,255,255,255
1732,0.005,255,255,255
1733,0.004,255,255,255
1734,0.002,255,255,255
1735,0.002,255,255,255
1736,0.004,255,255,255
1737,0.002,255,255,255
1738,0.003,255,255,255
1739,0.004,255,255,255
1740,0.002,255,255,255
1741,0.003,255,255,255
1742,0.002,255,255,255
1743,0.002,255,255,255
1744,0.003,255,255,255
1745,0.003,255,255,255
1746,0.002,255,255,255
1747,0.003,255,255,255
1748,0.002,255,255,255
1749,0.003,255,255,255
1750,0.002,255,255,255
1751,0.002,255,255,255
1752,0.003,255,255,255
1753,0.001,255,255,255
1754,0.002,255,255,255
1755,0.004,255,255,255
1756,0.003,255,255,255
1757,0.003,255,255,255
1758,0.003,255,255,255
1759,0.003,255,255,255
1760,0.002,255,255,255
1761,0.002,255,255,255
1762,0.003,255,255,255
1763,0.002,255,255,255
1764,0.002,255,255,255
1765,0.003,255,255,255
1766,0.001,255,255,255
1767,0.003,255,255,255
1768,0.003,255,255,255
1769,0.001,255,255,255
1770,0.001,255,255,255
1771,0.001,255,255,255
1772,0.003,255,255,255
1773,0.002,255,255,255
1774,0.002,255,255,255
1775,0.002,255,255,255
1776,0.002,255,255,255
1777,0.002,255,255,255
1778,0.002,255,255,255
1779,0.005,255,255,255
1780,0.001,255,255,255
1781,0.003,255,255,255
1782,0.003,255,255,255
1783,0.003,255,255,255
1784,0.003,255,255,255
1785,0.004,255,255,255
1786,0.003,255,255,255
1787,0.001,255,255,255
1788,0.003,255,255,255
1789,0.002,255,255,255
1790,0.003,255,255,255
1791,0.003,255,255,255
1792,0.002,255,255,255
1793,0.003,255,255,255
1794,0.002,255,255,255
1795,0.006,255,255,255
1796,0.005,255,255,255
1797,0.004,255,255,255
1798,0.002,255,255,255
1799,0.004,255,255,255
1800,0.002,255,255,255
1801,0.004,255,255,255
1802,0.002,255,255,255
1803,0.003,255,255,255
1804,0.002,255,255,255
1805,0.002,255,255,255
1806,0.003,255,255,255
1807,0.003,255,255,255
1808,0.001,255,255,255
1809,0.004,255,255,255
1810,0.002,255,255,255
1811,0.001,255,255,255
1812,0.003,255,255,255
1813,0.002,255,255,255
1814,0.002,255,255,255
1815,0.002,255,255,255
1816,0.003,255,255,255
1817,0.001,255,255,255
1818,0.003,255,255,255
1819,0.003,255,255,255
1820,0.003,255,255,255
1821,0.003,255,255,255
1822,0.003,255,255,255
1823,0.001,255,255,255
1824,0.002,255,255,255
1825,0.003,255,255,255
1826,0.002,255,255,255
1827,0.002,255,255,255
1828,0.001,255,255,255
1829,0.003,255,255,255
1830,0.003,255,255,255
1831,0.002,255,255,255
1832,0.001,255,255,255
1833,0.001,255,255,255
1834,0.003,255,255,255
1835,0.001,255,255,255
1836,0.002,255,255,255
1837,0.003,255,255,255
1838,0.002,255,255,255
1839,0.002,255,255,255
1840,0.002,255,255,255
1841,0.005,255,255,255
1842,0.001,255,255,255
1843,0.003,255,255,255
1844,0.003,255,255,255
1845,0.003,255,255,255
1846,0.003,255,255,255
1847,0.004,255,255,255
1848,0.003,255,255,255
1849,0.001,255,255,255
1850,0.003,255,255,255
1851,0.002,255,255,255
1852,0.003,255,255,255
1853,0.003,255,255,255
1854,0.001,255,255,255
1855,0.003,255,255,255
1856,0.003,255,255,255
1857,0.001,255,255,255
1858,0.006,255,255,255
1859,0.005,255,255,255
1860,0.004,255,255,255
1861,0.002,255,255,255
1862,0.002,255,255,255
1863,0.004,255,255,255
1864,0.002,255,255,255
1865,0.003,255,255,255
1866,0.004,255,255,255
1867,0.002,255,255,255
1868,0.003,255,255,255
1869,0.003,255,255,255
1870,0.002,255,255,255
1871,0.003,255,255,255
1872,0.003,255,255,255
1873,0.001,255,255,255
1874,0.002,255,255,255
1875,0.004,255,255,255
1876,0.002,255,255,255
1877,0.003,255,255,255
1878,0.002,255,255,255
1879,0.002,255,255,255
1880,0.002,255,255,255
1881,0.003,255,255,255
1882,0.002,255,255,255
1883,0.004,255,255,255
1884,0.003,255,255,255
1885,0.003,255,255,255
1886,0.003,255,255,255
1887,0.003,255,255,255
1888,0.002,255,255,255
1889,0.002,255,255,255
1890,0.002,255,255,255
1891,0.003,255,255,255
1892,0.002,255,255,255
1893,0.002,255,255,255
1894,0.003,255,255,255
1895,0.001,255,255,255
1896,0.003,255,255,255
1897,0.004,255,255,255
1898,0.001,255,255,255
1899,0.001,255,255,255
1900,0.002,255,255,255
1901,0.003,255,255,255
1902,0.001,255,255,255
1903,0.001,255,255,255
1904,0.002,255,255,255
1905,0.002,255,255,255
1906,0.002,255,255,255
1907,0.002,255,255,255
1908,0.002,255,255,255
1909,0.005,255,255,255
1910,0.002,255,255,255
1911,0.003,255,255,255
1912,0.003,255,255,255
1913,0.003,255,255,255
1914,0.003,255,255,255
1915,0.004,255,255,255
1916,0.004,255,255,255
1917,0.001,255,255,255
1918,0.004,255,255,255
1919,0.003,255,255,255
1920,0.003,255,255,255
1921,0.003,255,255,255
